Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Prefetch\ACCESSDATA_FTK_IMAGER_4.7.1.E-359380A9.pf,1979-12-31 16:00:00,2025-02-18 17:39:10,2025-02-19 10:02:46,ACCESSDATA_FTK_IMAGER_4.7.1.E,359380A9,62850,Windows Vista or Windows 7,1,2025-02-18 17:07:11,,,,,,,,\DEVICE\HARDDISKVOLUME2,84AABEBE,2024-05-27 03:33:38,,,,"\DEVICE\HARDDISKVOLUME2\$EXTEND, \DEVICE\HARDDISKVOLUME2\USERS, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}, \DEVICE\HARDDISKVOLUME2\WINDOWS, \DEVICE\HARDDISKVOLUME2\WINDOWS\FONTS, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_5.82.7601.17514_NONE_EC83DFFA859149AF, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.7601.17514_NONE_41E6975E2BD6F2B2","\DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64WIN.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64CPU.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\APISETSCHEMA.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNELBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\LOCALE.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.7601.17514_NONE_41E6975E2BD6F2B2\COMCTL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSVCRT.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\GDI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\ADVAPI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SECHOST.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\RPCRT4.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SSPICLI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CRYPTBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\LPK.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USP10.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHLWAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHELL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\OLE32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\OLEAUT32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\IMM32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSCTF.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINDOWSSHELL.MANIFEST, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\UXTHEME.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NTMARTA.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\WLDAP32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_5.82.7601.17514_NONE_EC83DFFA859149AF\COMCTL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}\_ISMSIDEL.INI, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}\SETUP.INI, \DEVICE\HARDDISKVOLUME2\$MFT, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSI.DLL, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}\0X0409.INI, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~6C57.TMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~6C68.TMP, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\DWMAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\FONTS\STATICCACHE.DAT, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\VERSION.DLL, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}\ACCESSDATA_FTK_IMAGER_(X64).MSI",False
,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Prefetch\ACCESSDATA_FTK_IMAGER_4.7.1.E-A7B5AFA5.pf,1979-12-31 16:00:00,2025-02-18 17:39:10,2025-02-19 10:02:46,ACCESSDATA_FTK_IMAGER_4.7.1.E,A7B5AFA5,17502,Windows Vista or Windows 7,1,2025-02-18 17:07:07,,,,,,,,\DEVICE\HARDDISKVOLUME2,84AABEBE,2024-05-27 03:33:38,,,,"\DEVICE\HARDDISKVOLUME2\$EXTEND, \DEVICE\HARDDISKVOLUME2\USERS, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}, \DEVICE\HARDDISKVOLUME2\WINDOWS, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.7601.17514_NONE_41E6975E2BD6F2B2","\DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64WIN.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64CPU.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\APISETSCHEMA.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNELBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\LOCALE.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.7601.17514_NONE_41E6975E2BD6F2B2\COMCTL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSVCRT.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\GDI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\ADVAPI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SECHOST.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\RPCRT4.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SSPICLI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CRYPTBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\LPK.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USP10.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHLWAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHELL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\OLE32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\OLEAUT32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\IMM32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSCTF.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINDOWSSHELL.MANIFEST, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\UXTHEME.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NTMARTA.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\WLDAP32.DLL, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}\_ISMSIDEL.INI, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~5C4A.TMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~5C6A.TMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~5C6B.TMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~5C8B.TMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\~5CAB.TMP",False
,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Prefetch\CMD.EXE-AC113AA8.pf,1979-12-31 16:00:00,2025-02-18 17:39:10,2025-02-19 10:02:46,CMD.EXE,AC113AA8,12106,Windows Vista or Windows 7,1,2025-02-18 17:13:33,,,,,,,,\DEVICE\HARDDISKVOLUME2,84AABEBE,2024-05-27 03:33:38,,,,"\DEVICE\HARDDISKVOLUME2\USERS, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}, \DEVICE\HARDDISKVOLUME2\WINDOWS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64","\DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64WIN.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64CPU.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\APISETSCHEMA.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNELBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\LOCALE.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CMD.EXE, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSVCRT.DLL, \DEVICE\HARDDISKVOLUME2\$MFT, \DEVICE\HARDDISKVOLUME2\USERS\STUDENT\APPDATA\LOCAL\TEMP\{74D9701A-365F-4557-B5E3-6A73D98AF2F8}\ACCESSDATA_FTK_IMAGER_(X64).MSI, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\GDI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\LPK.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USP10.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\ADVAPI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SECHOST.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\RPCRT4.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SSPICLI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CRYPTBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\IMM32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSCTF.DLL",False
,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Prefetch\CONHOST.EXE-1F3E9D7E.pf,1979-12-31 16:00:00,2025-02-18 17:39:10,2025-02-19 10:02:46,CONHOST.EXE,1F3E9D7E,14496,Windows Vista or Windows 7,2,2025-02-18 17:13:33,,,,,,,,\DEVICE\HARDDISKVOLUME2,84AABEBE,2024-05-27 03:33:38,,,,"\DEVICE\HARDDISKVOLUME2\WINDOWS, \DEVICE\HARDDISKVOLUME2\WINDOWS\FONTS, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.7601.17514_NONE_FA396087175AC9AC","\DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\APISETSCHEMA.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\KERNELBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\LOCALE.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\CONHOST.EXE, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\GDI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\LPK.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\USP10.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\MSVCRT.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\IMM32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\MSCTF.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\OLE32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\RPCRT4.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\OLEAUT32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US\CONHOST.EXE.MUI, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\UXTHEME.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\CMD.EXE, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US\CMD.EXE.MUI, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\DWMAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\ADVAPI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\SECHOST.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\FONTS\STATICCACHE.DAT, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\AMD64_MICROSOFT.WINDOWS.COMMON-CONTROLS_6595B64144CCF1DF_6.0.7601.17514_NONE_FA396087175AC9AC\COMCTL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\SHLWAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINDOWSSHELL.MANIFEST",False
